"red","green","blue","ir","ndvi","Cmmn_Nm","red_blue","red_green","blue_green"
3796,2812,1723,5494,0.182777179763186,"Douglas-Fir",2.2031340684852,1.34992887624467,0.612731152204836
3929,3458,2430,4750,0.0945961516303722,"Douglas-Fir",1.61687242798354,1.13620589936379,0.702718334297282
3675,2647,1443,4271,0.0750062924742009,"Douglas-Fir",2.54677754677755,1.3883641858708,0.545145447676615
4794,4212,3349,6115,0.121092675772298,"Douglas-Fir",1.43147208121827,1.13817663817664,0.795109211775878
4014,3431,2341,5205,0.129189716889034,"Douglas-Fir",1.71465185818026,1.16992130574177,0.68230836490819
4438,4088,3046,8072,0.29048760991207,"Douglas-Fir",1.456992777413,1.08561643835616,0.745107632093933
4497,3993,2891,4829,0.0355993995282007,"Douglas-Fir",1.55551712210308,1.12622088655147,0.724017029802154
5590,4875,4201,4540,-0.10365251727542,"Douglas-Fir",1.3306355629612,1.14666666666667,0.86174358974359
4726,4255,3189,6038,0.121887774061687,"Douglas-Fir",1.48196926936344,1.11069330199765,0.749471210340776
4278,3857,2820,5762,0.147808764940239,"Douglas-Fir",1.51702127659574,1.10915219082188,0.731138190303345
4224,3756,2632,6247,0.193200267405214,"Douglas-Fir",1.6048632218845,1.12460063897764,0.700745473908413
3954,3095,2063,3388,-0.0770907109779352,"Douglas-Fir",1.91662627241881,1.27754442649435,0.666558966074313
4208,3272,2482,4340,0.0154422087037904,"Douglas-Fir",1.69540692989525,1.28606356968215,0.758557457212714
4329,3803,2800,7884,0.29108327192336,"Douglas-Fir",1.54607142857143,1.13831185905864,0.736260846699974
3773,2734,1632,4170,0.0499811154475639,"Douglas-Fir",2.31188725490196,1.38002926115582,0.596927578639356
3926,3225,2256,4433,0.0606531881804044,"Douglas-Fir",1.74024822695035,1.21736434108527,0.69953488372093
4704,4133,2933,6433,0.155248271527341,"Douglas-Fir",1.60381861575179,1.13815630292766,0.70965400435519
4267,3697,2562,7188,0.254997817546923,"Douglas-Fir",1.66549570647931,1.15417906410603,0.692994319718691
4024,3414,2499,4025,0.000124239035905081,"Douglas-Fir",1.61024409763906,1.17867603983597,0.731985940246046
3713,2704,1570,4417,0.0865928659286593,"Douglas-Fir",2.36496815286624,1.37315088757396,0.580621301775148
4257,3791,2786,4786,0.0584982859670463,"Douglas-Fir",1.52799712849964,1.12292271168557,0.734898443682406
3947,3397,2254,4415,0.0559674718966754,"Douglas-Fir",1.7511091393079,1.16190756549897,0.663526641153959
4269,3714,2598,7220,0.256854382452781,"Douglas-Fir",1.6431870669746,1.14943457189015,0.69951534733441
4299,3766,2668,5097,0.0849297573435504,"Douglas-Fir",1.61131934032984,1.14152947424323,0.708443972384493
4303,3640,2630,7189,0.251131221719457,"Douglas-Fir",1.6361216730038,1.18214285714286,0.722527472527473
3520,2266,1359,2726,-0.127121357668908,"Douglas-Fir",2.59013980868286,1.55339805825243,0.599735216240071
3961,3329,2275,4524,0.0663523865645256,"Douglas-Fir",1.7410989010989,1.18984680084109,0.683388404926404
4755,4174,3206,7356,0.214763438196681,"Douglas-Fir",1.48315658140986,1.13919501677048,0.768088164829899
4266,3769,2717,5829,0.15482912332838,"Douglas-Fir",1.57011409642989,1.13186521623773,0.720880870257363
4344,3856,2829,6510,0.199557766721946,"Douglas-Fir",1.5355249204666,1.12655601659751,0.733661825726141
4478,3869,3087,4938,0.0488530161427358,"Douglas-Fir",1.45059928733398,1.15740501421556,0.797880589299561
3905,3380,2283,5294,0.150994673334058,"Douglas-Fir",1.71046868155935,1.15532544378698,0.675443786982248
4087,3526,2587,6473,0.22594696969697,"Douglas-Fir",1.57982218786239,1.15910380034033,0.733692569483834
4078,3454,2418,6915,0.258073319385063,"Douglas-Fir",1.68651778329198,1.18066010422698,0.70005790387956
3690,3016,2029,3957,0.0349156531973323,"Douglas-Fir",1.81862986692952,1.22347480106101,0.672745358090186
5064,4585,3510,5358,0.028209556706966,"Douglas-Fir",1.44273504273504,1.10447110141767,0.765539803707743
3856,2785,1755,4215,0.0444802378887375,"Douglas-Fir",2.197150997151,1.38456014362657,0.63016157989228
4128,3591,2526,6253,0.20470089586745,"Douglas-Fir",1.63420427553444,1.14954051796157,0.703425229741019
4686,4013,3136,5764,0.103157894736842,"Douglas-Fir",1.49426020408163,1.16770495888363,0.781460254173935
4168,3646,2746,5227,0.11271953166578,"Douglas-Fir",1.51784413692644,1.14317059791552,0.753154141524959
3995,3522,2508,6045,0.204183266932271,"Douglas-Fir",1.59290271132376,1.13429869392391,0.712095400340716
4290,3666,2640,4705,0.0461367426347971,"Douglas-Fir",1.625,1.17021276595745,0.72013093289689
4347,3813,2755,8019,0.296943231441048,"Douglas-Fir",1.57785843920145,1.14004720692368,0.722528193023866
3979,2648,1532,2768,-0.179487179487179,"Douglas-Fir",2.59725848563969,1.50264350453172,0.578549848942598
4769,3719,2880,5231,0.0462,"Douglas-Fir",1.65590277777778,1.28233396074213,0.774401720892713
3887,2954,1849,5690,0.188263548083951,"Douglas-Fir",2.10221741481882,1.31584292484766,0.625930941096818
3753,2475,1339,3516,-0.0326042096574494,"Douglas-Fir",2.80283793876027,1.51636363636364,0.541010101010101
3507,2505,1514,3229,-0.041270783847981,"Douglas-Fir",2.31638044914135,1.4,0.60439121756487
4321,3549,2734,4477,0.0177313025687656,"Douglas-Fir",1.58046817849305,1.21752606367991,0.770357847280924
3965,3325,2313,3523,-0.0590277777777778,"Douglas-Fir",1.71422395157804,1.19248120300752,0.695639097744361
4120,3600,2529,7197,0.271891844128303,"Douglas-Fir",1.62910241202056,1.14444444444444,0.7025
4018,3401,2327,6483,0.234739548614418,"Douglas-Fir",1.72668672110013,1.1814172302264,0.684210526315789
4047,2696,1729,3703,-0.0443870967741936,"Douglas-Fir",2.34065934065934,1.50111275964392,0.641320474777448
4320,3788,3138,5491,0.119355825094282,"Douglas-Fir",1.37667304015296,1.14044350580781,0.828405491024287
4128,3457,2442,4857,0.081135225375626,"Douglas-Fir",1.69041769041769,1.19409892970784,0.706392826149841
